__time,/qualisys/ship_deck_platform/pose/pose/position/z
1744111961.52952,1.805128174
1744111961.53938,1.807008423
1744111961.54995,1.808959229
1744111961.55963,1.810758301
1744111961.56478,1.812658325
1744111961.57944,1.81440625
1744111961.58948,1.816312134
1744111961.59891,1.818226196
1744111961.60898,1.820168823
1744111961.61436,1.822073853
1744111961.62467,1.823947632
1744111961.63891,1.825751465
1744111961.64945,1.827483521
1744111961.65946,1.82934729
1744111961.67099,1.831184448
1744111961.67947,1.833231567
1744111961.68913,1.835142822
1744111961.70815,1.837064209
1744111961.7143,1.838849854
1744111961.71538,1.840703369
1744111961.73092,1.842532349
1744111961.73644,1.8444198
1744111961.76031,1.846193848
1744111961.76064,1.848120483
1744111961.76955,1.849808472
1744111961.77939,1.851763916
1744111961.78936,1.85346228
1744111961.79952,1.855385986
1744111961.80949,1.857175293
1744111961.81428,1.859078369
1744111961.83079,1.86091626
1744111961.85821,1.862753418
1744111961.86009,1.866348389
1744111961.86932,1.868123779
1744111961.88799,1.870036987
1744111961.89085,1.871904053
1744111961.89439,1.873771729
1744111961.9201,1.875550781
1744111961.92057,1.877412476
1744111961.92951,1.879179443
1744111961.93442,1.880883179
1744111961.95277,1.882595581
1744111961.95904,1.884148682
1744111961.96907,1.885647095
1744111961.97905,1.887025513
1744111961.98463,1.888446655
1744111961.99465,1.889774414
1744111962.01625,1.891178345
1744111962.01898,1.892348999
1744111962.02903,1.89349939
1744111962.04827,1.894471313
1744111962.04873,1.895406616
1744111962.05539,1.896266357
1744111962.06885,1.897239136
1744111962.07428,1.898062622
1744111962.08918,1.898981079
1744111962.09446,1.899897705
1744111962.10959,1.900696289
1744111962.11897,1.90138269
1744111962.13048,1.902225342
1744111962.13948,1.902987671
1744111962.15923,1.903893799
1744111962.15968,1.904669067
1744111962.16884,1.905414185
1744111962.18011,1.906214111
1744111962.18948,1.907028442
1744111962.19949,1.907805908
1744111962.2091,1.908575562
1744111962.21908,1.909406372
1744111962.22942,1.910036377
1744111962.23447,1.910684204
1744111962.24952,1.911388306
1744111962.25974,1.912216187
1744111962.26901,1.913005859
1744111962.27763,1.913699219
1744111962.29053,1.914374756
1744111962.30242,1.914992432
1744111962.31403,1.91543335
1744111962.3216,1.915913208
1744111962.33059,1.916196045
1744111962.33967,1.916532593
1744111962.34936,1.916568481
1744111962.36777,1.916728394
1744111962.37042,1.916759766
1744111962.37948,1.916770874
1744111962.38482,1.916700317
1744111962.39957,1.916474976
1744111962.40906,1.916014038
1744111962.41953,1.915516357
1744111962.42944,1.914950684
1744111962.43957,1.914242065
1744111962.449,1.913673828
1744111962.45906,1.913157104
1744111962.46444,1.912568481
1744111962.47476,1.911815552
1744111962.48954,1.910961426
1744111962.50145,1.910168457
1744111962.5088,1.909406494
1744111962.51914,1.908702881
1744111962.52917,1.908025391
1744111962.53962,1.907209717
1744111962.54477,1.906519653
1744111962.55969,1.905772095
1744111962.56948,1.9047948
1744111962.5802,1.903667725
1744111962.58951,1.902632568
1744111962.59886,1.901456665
1744111962.60423,1.900478027
1744111962.61514,1.899460083
1744111962.6293,1.898284058
1744111962.63435,1.897061157
1744111962.64935,1.895571655
1744111962.65942,1.894177856
1744111962.66952,1.892581055
1744111962.67457,1.891106689
1744111962.68445,1.889623779
1744111962.69906,1.888097656
1744111962.7096,1.886511475
1744111962.71982,1.884832764
1744111962.72479,1.882995239
1744111962.73481,1.881304321
1744111962.75236,1.87962915
1744111962.75971,1.878031494
1744111962.76479,1.87627832
1744111962.78388,1.874243164
1744111962.78883,1.872310181
1744111962.79974,1.870328247
1744111962.80952,1.868505127
1744111962.81917,1.866747192
1744111962.82952,1.864961182
1744111962.83662,1.863071289
1744111962.84927,1.861194824
1744111962.85454,1.859208008
1744111962.86593,1.857149292
1744111962.87937,1.855154663
1744111962.88883,1.853012573
1744111962.89538,1.851026611
1744111962.91151,1.849081299
1744111962.91953,1.847049561
1744111962.92916,1.845227539
1744111962.93438,1.843270874
1744111962.95091,1.841371094
1744111962.96458,1.839371338
1744111962.97624,1.837182739
1744111962.97756,1.834906006
1744111962.98938,1.832625122
1744111962.99477,1.83056958
1744111963.00913,1.82872998
1744111963.01959,1.826795532
1744111963.04249,1.82483252
1744111963.04494,1.822700562
1744111963.05093,1.820571411
1744111963.06186,1.818436401
1744111963.06895,1.816258179
1744111963.07899,1.814133179
1744111963.08492,1.812021729
1744111963.09954,1.809880371
1744111963.10957,1.807913696
1744111963.11946,1.805812866
1744111963.12895,1.803702026
1744111963.13953,1.80161438
1744111963.14947,1.799615356
1744111963.15974,1.797559937
1744111963.16916,1.795476196
1744111963.17893,1.793217041
1744111963.18505,1.790983276
1744111963.19959,1.78877002
1744111963.20961,1.786636353
1744111963.21443,1.78478064
1744111963.22921,1.782577637
1744111963.2395,1.78065686
1744111963.2498,1.778551636
1744111963.25446,1.776268311
1744111963.27939,1.77402478
1744111963.27977,1.771916504
1744111963.28993,1.769751343
1744111963.29937,1.767804932
1744111963.30933,1.765615967
1744111963.31453,1.763682251
1744111963.32933,1.761571289
1744111963.33954,1.759418457
1744111963.3494,1.757383301
1744111963.35996,1.75548877
1744111963.3696,1.753313721
1744111963.37954,1.75096228
1744111963.38469,1.74877124
1744111963.3979,1.746480225
1744111963.41014,1.744537476
1744111963.41903,1.742473145
1744111963.42947,1.740479614
1744111963.43989,1.738516968
1744111963.44947,1.736498047
1744111963.47101,1.734481201
1744111963.47131,1.732081787
1744111963.47954,1.730052002
1744111963.48436,1.727786499
1744111963.50312,1.725741089
1744111963.5093,1.723927856
1744111963.51981,1.722058594
1744111963.52943,1.720035767
1744111963.53957,1.717965454
1744111963.54947,1.715956909
1744111963.56748,1.713873779
1744111963.56883,1.711709839
1744111963.57957,1.709779175
1744111963.59867,1.707733643
1744111963.59926,1.705832153
1744111963.60437,1.703964355
1744111963.63039,1.701977539
1744111963.63077,1.700083496
1744111963.63908,1.697990601
1744111963.64882,1.696126953
1744111963.65888,1.69430835
1744111963.66959,1.692336426
1744111963.67445,1.690583496
1744111963.68456,1.688719971
1744111963.6991,1.686664429
1744111963.70987,1.685003052
1744111963.7147,1.683032593
1744111963.73126,1.681311279
1744111963.73964,1.679505371
1744111963.74885,1.677750122
1744111963.75462,1.676041992
1744111963.76951,1.674095703
1744111963.78879,1.672200439
1744111963.78946,1.670371826
1744111963.79438,1.668513672
1744111963.82133,1.666823608
1744111963.82168,1.665098389
1744111963.82946,1.663290527
1744111963.85447,1.661588867
1744111963.8569,1.660066528
1744111963.85752,1.658330078
1744111963.86924,1.656675659
1744111963.87469,1.654844482
1744111963.88461,1.653162598
1744111963.89606,1.65144397
1744111963.9172,1.650028809
1744111963.92008,1.648432007
1744111963.92907,1.646965332
1744111963.94864,1.64543457
1744111963.94892,1.643983765
1744111963.95952,1.642350342
1744111963.97939,1.640742065
1744111963.97972,1.639084961
1744111963.98926,1.637505493
1744111964.01169,1.636116821
1744111964.01204,1.634765015
1744111964.01905,1.63342334
1744111964.02911,1.631880005
1744111964.03903,1.630462769
1744111964.04926,1.628952271
1744111964.05481,1.627554565
1744111964.07569,1.626111572
1744111964.07905,1.624759277
1744111964.08928,1.623457886
1744111964.10774,1.622194824
1744111964.10812,1.620847778
1744111964.11954,1.619573975
1744111964.12886,1.618254028
1744111964.14221,1.617035034
1744111964.14796,1.615820557
1744111964.16108,1.61460498
1744111964.17087,1.613419556
1744111964.18411,1.612319092
1744111964.20398,1.611117065
1744111964.20434,1.609943481
1744111964.20473,1.60876062
1744111964.21962,1.607555054
1744111964.2303,1.606558716
1744111964.2396,1.605577759
1744111964.24911,1.604568604
1744111964.25944,1.60350061
1744111964.26462,1.602422852
1744111964.27918,1.601346069
1744111964.28889,1.600265259
1744111964.29935,1.599179199
1744111964.30948,1.59821875
1744111964.32931,1.597298706
1744111964.32957,1.596332764
1744111964.3395,1.595445923
1744111964.34949,1.594625977
1744111964.35959,1.593756958
1744111964.36458,1.592632812
1744111964.3745,1.591715576
1744111964.393,1.590893677
1744111964.40045,1.590034546
1744111964.42467,1.589259888
1744111964.42511,1.58855896
1744111964.42948,1.587800293
1744111964.43954,1.587115601
1744111964.45645,1.586383301
1744111964.45692,1.585690918
1744111964.46907,1.58500061
1744111964.48755,1.58426709
1744111964.48792,1.583576172
1744111964.49919,1.583027832
1744111964.50455,1.582478394
1744111964.5145,1.581944824
1744111964.52939,1.581385498
1744111964.53429,1.580783325
1744111964.54946,1.580163208
1744111964.55455,1.579666626
1744111964.56966,1.579199707
1744111964.57952,1.57875708
1744111964.58953,1.578271118
1744111964.59974,1.577839966
1744111964.60889,1.577276611
1744111964.62192,1.57678064
1744111964.62953,1.576377808
1744111964.64685,1.576026733
1744111964.64888,1.575788696
1744111964.65895,1.575512329
1744111964.66938,1.57532666
1744111964.67922,1.574926392
1744111964.68951,1.574706543
1744111964.71288,1.574359863
1744111964.71438,1.574056763
1744111964.72075,1.573781128
1744111964.73542,1.573499512
1744111964.74079,1.57317395
1744111964.74894,1.572891846
1744111964.75932,1.572688354
1744111964.76442,1.572482056
1744111964.77493,1.572310181
1744111964.78935,1.572200562
1744111964.79902,1.572027954
1744111964.80944,1.571960327
1744111964.81477,1.572003296
1744111964.82945,1.572158203
1744111964.84322,1.572218384
1744111964.84887,1.572235107
1744111964.85953,1.572161987
1744111964.86898,1.572112427
1744111964.8796,1.572092773
1744111964.88468,1.572071533
1744111964.8991,1.572068604
1744111964.90948,1.572113892
1744111964.92021,1.572024536
1744111964.9294,1.572000488
1744111964.9389,1.572036865
1744111964.94928,1.572056885
1744111964.96002,1.572116089
1744111964.969,1.572090332
1744111964.97429,1.572038086
1744111964.98445,1.572049194
1744111964.99946,1.572054443
1744111965.00951,1.572079834
1744111965.01464,1.572224731
1744111965.02955,1.572175659
1744111965.03899,1.572122314
1744111965.04492,1.572098633
1744111965.0596,1.572090088
1744111965.06894,1.572129395
1744111965.08071,1.572148682
1744111965.08889,1.572111938
1744111965.09516,1.572116943
1744111965.10471,1.572138672
1744111965.12436,1.572125122
1744111965.12894,1.572081055
1744111965.13962,1.57207251
1744111965.15692,1.572059814
1744111965.15723,1.572087036
1744111965.16951,1.57215564
1744111965.18947,1.572162354
1744111965.18986,1.572140991
1744111965.19509,1.572063965
1744111965.20942,1.572008179
1744111965.21954,1.571957886
1744111965.22901,1.572031494
1744111965.23982,1.572104004
1744111965.24944,1.572200806
1744111965.25964,1.572202148
1744111965.26473,1.572149414
1744111965.27904,1.572034546
1744111965.29137,1.572053711
1744111965.29909,1.572064453
1744111965.30989,1.572134399
1744111965.31965,1.572185913
1744111965.32915,1.572229126
1744111965.33999,1.57224646
1744111965.34964,1.57227063
1744111965.35442,1.572239502
1744111965.36902,1.572331055
1744111965.37434,1.572525391
1744111965.38559,1.572776245
1744111965.39941,1.573078979
1744111965.40993,1.57332251
1744111965.41898,1.573563477
1744111965.42898,1.573847778
1744111965.43974,1.574219727
1744111965.45018,1.574485107
1744111965.45436,1.574845093
1744111965.469,1.575378662
1744111965.48169,1.575949951
1744111965.49038,1.576635254
1744111965.49967,1.577256592
1744111965.50497,1.577774414
1744111965.51908,1.578371704
1744111965.52434,1.578972656
1744111965.54284,1.579549072
1744111965.54925,1.580245361
1744111965.55904,1.581029297
1744111965.56886,1.581818604
1744111965.57967,1.582716309
1744111965.5895,1.583454712
1744111965.59954,1.584296021
1744111965.60959,1.585086792
1744111965.61959,1.585819702
1744111965.62908,1.586667114
1744111965.63928,1.587610107
1744111965.65211,1.588491943
1744111965.65736,1.58963562
1744111965.66995,1.590653931
1744111965.67901,1.591684204
1744111965.70324,1.592673828
1744111965.70374,1.593533691
1744111965.70483,1.594410889
1744111965.71953,1.595494019
1744111965.72944,1.596629395
1744111965.74012,1.597789673
1744111965.74909,1.598759521
1744111965.75885,1.599723999
1744111965.7758,1.600813477
1744111965.78035,1.601893188
1744111965.79924,1.602944946
1744111965.79976,1.604120972
1744111965.80888,1.605208008
1744111965.83158,1.606226929
1744111965.83224,1.607220581
1744111965.83494,1.608269043
1744111965.84453,1.609320801
1744111965.86381,1.610389526
1744111965.86937,1.61154248
1744111965.88245,1.61266626
1744111965.88537,1.613649048
1744111965.89901,1.614618164
1744111965.90431,1.615585083
1744111965.91956,1.616610596
1744111965.92969,1.617755737
1744111965.93951,1.618882568
1744111965.94904,1.619884521
1744111965.95469,1.62070105
1744111965.97464,1.621641846
1744111965.9803,1.622619141
1744111965.98945,1.623801025
1744111966.0067,1.624945068
1744111966.00963,1.626074951
1744111966.01448,1.627022461
1744111966.02491,1.627860474
1744111966.03918,1.628763672
1744111966.04907,1.629766357
1744111966.05436,1.630902954
1744111966.06953,1.632062012
1744111966.07442,1.633364014
1744111966.09026,1.634334595
1744111966.099,1.635288574
1744111966.10439,1.636214722
1744111966.12111,1.63710791
1744111966.12944,1.638192383
1744111966.13905,1.639324097
1744111966.15008,1.640417969
1744111966.1596,1.641531128
1744111966.16932,1.642536011
1744111966.17947,1.643525757
1744111966.18889,1.644463867
1744111966.1945,1.645460449
1744111966.20437,1.646519165
1744111966.21675,1.647491211
1744111966.22947,1.648492432
1744111966.2391,1.649401978
1744111966.24966,1.650247803
1744111966.25953,1.651082397
1744111966.26547,1.652013672
1744111966.27912,1.652882202
1744111966.289,1.653710205
1744111966.30999,1.654666138
1744111966.31035,1.655423462
1744111966.31949,1.65624646
1744111966.32435,1.657015381
1744111966.34153,1.657989624
1744111966.34964,1.658875854
1744111966.3609,1.659679199
1744111966.36951,1.660609375
1744111966.37907,1.661569458
1744111966.39261,1.662390015
1744111966.40226,1.663239258
1744111966.41148,1.664078369
1744111966.41579,1.665016846
1744111966.4288,1.665913696
1744111966.43948,1.666843872
1744111966.44465,1.667734375
1744111966.45958,1.668718384
1744111966.46969,1.669621338
1744111966.47907,1.670478149
1744111966.48958,1.671511475
1744111966.49962,1.672462036
1744111966.51686,1.673487427
1744111966.51906,1.67450647
1744111966.52929,1.675532471
1744111966.54931,1.6764646
1744111966.54977,1.677459106
1744111966.55967,1.678382568
1744111966.5819,1.679223389
1744111966.5822,1.680174438
1744111966.58955,1.681062988
1744111966.61303,1.681982666
1744111966.61351,1.68272937
1744111966.61898,1.683488647
1744111966.62488,1.684356934
1744111966.63481,1.685143066
1744111966.64912,1.68590918
1744111966.65477,1.686737427
1744111966.66913,1.687442627
1744111966.6794,1.688210815
1744111966.68438,1.688927979
1744111966.69949,1.689693237
1744111966.70916,1.690492676
1744111966.7199,1.691363647
1744111966.72943,1.692113525
1744111966.73434,1.692835327
1744111966.7494,1.693432007
1744111966.76038,1.694077881
1744111966.77027,1.69480249
1744111966.77947,1.695585815
1744111966.78441,1.696387085
1744111966.79942,1.697095337
1744111966.80895,1.697816406
1744111966.819,1.698447021
1744111966.82935,1.699144653
1744111966.83915,1.699784668
1744111966.84922,1.70036499
1744111966.85894,1.701041016
1744111966.8694,1.701731567
1744111966.8795,1.702446899
1744111966.889,1.703109131
1744111966.89901,1.703859375
1744111966.90886,1.704484131
1744111966.91946,1.705092407
1744111966.92943,1.705690674
1744111966.93906,1.706215698
1744111966.96461,1.706758057
1744111966.96514,1.707511108
1744111966.96884,1.708185059
1744111966.97963,1.708891235
1744111966.99786,1.709574463
1744111967.00252,1.710095459
1744111967.01082,1.710606567
1744111967.01958,1.711198364
1744111967.03108,1.711814819
1744111967.03965,1.712330566
1744111967.04887,1.712994385
1744111967.06223,1.713552246
1744111967.06832,1.714130737
1744111967.08307,1.714703125
1744111967.08957,1.715191895
1744111967.09905,1.715721558
1744111967.1108,1.716111572
1744111967.12018,1.716586182
1744111967.13905,1.717136597
1744111967.13974,1.717656372
1744111967.14479,1.718238159
1744111967.1709,1.718749023
1744111967.17121,1.719125854
1744111967.17472,1.719433228
1744111967.19293,1.719689331
1744111967.19897,1.719967896
